F26Q10000561|202602|156000.00|XX|0|360|||||5.907|0.00|||||||||||0.00|||81||||||156000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000561|202603|156000.00|00|1|359|||||5.907|0.00|||||||||||0.00|||80||||||156000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000589|202602|105000.00|XX|0|360|||||6.625|0.00|||||||||||0.00|||36||||||105000.00|7|ROCKET MORTGAGE, LLC|0.00
F26Q10000589|202603|104000.00|00|1|359|||||6.625|0.00|||||||||||0.00|||36||||||104000.00|7|ROCKET MORTGAGE, LLC|0.00
F26Q10000594|202602|175000.00|XX|0|360|||||6.250|0.00|||||||||||0.00|||98||||||175000.00|N|OTHER|0.00
F26Q10000594|202603|174000.00|00|1|359|||||6.250|0.00|||||||||||0.00|||95||||||174000.00|N|OTHER|0.00
F26Q10000598|202602|759000.00|XX|0|360|||||6.599|0.00|||||||||||0.00|||80||||||759000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000598|202603|759000.00|00|1|359|||||6.599|0.00|||||||||||0.00|||80||||||759000.00|7|UNITED WHOLESALE MORTGAGE, LLC|0.00
F26Q10000617|202602|143000.00|XX|0|360|||||5.990|0.00|||||||||||0.00|||80||||||143000.00|7|ROCKET MORTGAGE, LLC|0.00
F26Q10000617|202603|144000.00|00|1|359|||||5.990|0.00|||||||||||0.00|||78||||||144000.00|7|ROCKET MORTGAGE, LLC|0.00
F26Q10000621|202602|708000.00|XX|0|360|||||6.125|0.00|||||||||||0.00|||999||||||708000.00|7|OTHER|0.00
F26Q10000621|202603|707000.00|00|1|359|||||6.125|0.00|||||||||||0.00|||999||||||707000.00|7|OTHER|0.00
F26Q10000623|202602|247000.00|XX|0|360|||||6.125|0.00|||||||||||0.00|||98||||||247000.00|N|LAKEVIEW LOAN SERVICING, LLC|0.00
F26Q10000623|202603|247000.00|00|1|359|||||6.125|0.00|||||||||||0.00|||95||||||247000.00|N|LAKEVIEW LOAN SERVICING, LLC|0.00
F26Q10000648|202602|220000.00|XX|0|360|||||6.875|0.00|||||||||||0.00|||999||||||220000.00|N|OTHER|0.00
F26Q10000648|202603|220000.00|00|1|359|||||6.875|0.00|||||||||||0.00|||999||||||220000.00|N|OTHER|0.00
F26Q10000651|202602|318000.00|XX|0|360|||||6.125|0.00|||||||||||0.00|||96||||||318000.00|N|LAKEVIEW LOAN SERVICING, LLC|0.00
F26Q10000651|202603|318000.00|00|1|359|||||6.125|0.00|||||||||||0.00|||94||||||318000.00|N|LAKEVIEW LOAN SERVICING, LLC|0.00
F26Q10000653|202602|404000.00|XX|0|360|||||6.375|0.00|||||||||||0.00|||96||||||404000.00|N|LAKEVIEW LOAN SERVICING, LLC|0.00
F26Q10000653|202603|400000.00|00|1|359|||||6.375|0.00|||||||||||0.00|||93||||||400000.00|N|LAKEVIEW LOAN SERVICING, LLC|0.00
F26Q10000685|202602|648000.00|XX|0|360|||||6.125|0.00|||||||||||0.00|||89||||||648000.00|N|ROCKET MORTGAGE, LLC|0.00
F26Q10000685|202603|647000.00|00|1|359|||||6.125|0.00|||||||||||0.00|||88||||||647000.00|N|ROCKET MORTGAGE, LLC|0.00
F26Q10000691|202602|233000.00|XX|0|360|||||6.625|0.00|||||||||||0.00|||79||||||233000.00|7|OTHER|0.00
F26Q10000691|202603|233000.00|00|1|359|||||6.625|0.00|||||||||||0.00|||78||||||233000.00|7|OTHER|0.00
F26Q10000701|202602|319000.00|XX|0|360|||||6.125|0.00|||||||||||0.00|||76||||||319000.00|7|OTHER|0.00
F26Q10000701|202603|318000.00|00|1|359|||||6.125|0.00|||||||||||0.00|||75||||||318000.00|7|PHH ASSET SERVICES LLC|0.00
F26Q10000705|202602|280000.00|XX|0|360|||||6.490|0.00|||||||||||0.00|||76||||||280000.00|7|LAKEVIEW LOAN SERVICING, LLC|0.00
F26Q10000705|202603|280000.00|00|1|359|||||6.490|0.00|||||||||||0.00|||76||||||280000.00|7|LAKEVIEW LOAN SERVICING, LLC|0.00
F26Q10000715|202602|352000.00|XX|0|360|||||6.625|0.00|||||||||||0.00|||81||||||352000.00|7|GUILD MORTGAGE COMPANY LLC|0.00
F26Q10000715|202603|352000.00|00|1|359|||||6.625|0.00|||||||||||0.00|||80||||||352000.00|7|GUILD MORTGAGE COMPANY LLC|0.00
F26Q10000731|202601|218000.00|XX|0|360|||||6.125|0.00|||||||||||0.00|||96||||||218000.00|N|LAKEVIEW LOAN SERVICING, LLC|0.00
F26Q10000731|202602|218000.00|00|1|359|||||6.125|0.00|||||||||||0.00|||97||||||218000.00|N|LAKEVIEW LOAN SERVICING, LLC|0.00
F26Q10000731|202603|218000.00|00|2|358|||||6.125|0.00|||||||||||0.00|||96||||||218000.00|N|LAKEVIEW LOAN SERVICING, LLC|0.00
F26Q10000760|202602|107000.00|XX|0|360|||||6.490|0.00|||||||||||0.00|||97||||||107000.00|N|OTHER|0.00
F26Q10000760|202603|107000.00|00|1|359|||||6.490|0.00|||||||||||0.00|||95||||||107000.00|N|OTHER|0.00
F26Q10000762|202602|170000.00|XX|0|360|||||7.625|0.00|||||||||||0.00|||72||||||170000.00|7|OTHER|0.00
F26Q10000762|202603|170000.00|00|1|359|||||7.625|0.00|||||||||||0.00|||70||||||170000.00|7|OTHER|0.00
F26Q10000770|202602|664000.00|XX|0|360|||||6.375|0.00|||||||||||0.00|||80||||||664000.00|7|OTHER|0.00
F26Q10000770|202603|663000.00|00|1|359|||||6.375|0.00|||||||||||0.00|||80||||||663000.00|7|OTHER|0.00
F26Q10000777|202602|604000.00|XX|0|360|||||6.575|0.00|||||||||||0.00|||86||||||604000.00|N|CROSSCOUNTRY MORTGAGE, LLC|0.00
F26Q10000777|202603|603000.00|00|1|359|||||6.575|0.00|||||||||||0.00|||85||||||603000.00|N|CROSSCOUNTRY MORTGAGE, LLC|0.00
F26Q10000788|202602|201000.00|XX|0|360|||||6.250|0.00|||||||||||0.00|||76||||||201000.00|7|OTHER|0.00
F26Q10000788|202603|201000.00|00|1|359|||||6.250|0.00|||||||||||0.00|||74||||||201000.00|7|OTHER|0.00
F26Q10000789|202602|365000.00|XX|0|360|||||5.750|0.00|||||||||||0.00|||61||||||365000.00|7|OTHER|0.00
F26Q10000789|202603|364000.00|00|1|359|||||5.750|0.00|||||||||||0.00|||60||||||364000.00|7|PHH ASSET SERVICES LLC|0.00
F26Q10000797|202602|183000.00|XX|0|180|||||6.875|0.00|||||||||||0.00|||74||||||183000.00|7|OTHER|0.00
F26Q10000797|202603|182000.00|00|1|179|||||6.875|0.00|||||||||||0.00|||73||||||182000.00|7|PHH ASSET SERVICES LLC|0.00
F26Q10000807|202602|383000.00|XX|0|360|||||6.375|0.00|||||||||||0.00|||98||||||383000.00|N|GUILD MORTGAGE COMPANY LLC|0.00
F26Q10000807|202603|382000.00|00|1|359|||||6.375|0.00|||||||||||0.00|||95||||||382000.00|N|GUILD MORTGAGE COMPANY LLC|0.00
F26Q10000822|202602|139000.00|XX|0|360|||||5.875|0.00|||||||||||0.00|||82||||||139000.00|7|ROCKET MORTGAGE, LLC|0.00
F26Q10000822|202603|138000.00|00|1|359|||||5.875|0.00|||||||||||0.00|||82||||||138000.00|7|ROCKET MORTGAGE, LLC|0.00
F26Q10000825|202602|607000.00|XX|0|360|||||6.375|0.00|||||||||||0.00|||82||||||607000.00|7|CROSSCOUNTRY MORTGAGE, LLC|0.00
